model_name,temperature,agent,taskName,required_items,taskDescription,detailedSetting,goalSetting,scoringSystem,ObjectsData,TaskID,name,TaskOrder,Agent,nObjects,userSetting
gpt-4o-mini-2024-07-18,1,naive,Collaborative Story Writing,"[{'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}, {'name': 'Chair', 'quantity': 1}]","Two participants collaborate to write a short story, taking turns adding sentences.","Both participants sit across from each other, each having access to the notebook and pen. They start with a prompt written at the top of the first page, and take turns writing sentences or paragraphs to build the story.","Create a complete short story using collaborative input, focusing on creativity and coherence.","The resulting story will be read aloud and evaluated on a scale of 1 to 10 based on creativity, coherence, and engagement. A score of 10 indicates a captivating story, while a score of 1 means it was confusing or lacked depth. They can also give each other peer scores out of 10 based on perceived contribution and creativity.","['Notebook', 'Pen', 'Chair']",335,few_human3_1.0,2,GPT-4o-mini,3,human_few
gpt-4o-mini-2024-07-18,1,naive,Newspaper Quiz Challenge,"[{'name': 'Newspaper', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}]",Participants will read the newspaper and create quiz questions based on its content.,"One person sits at a desk with the newspaper spread out in front. They read through the articles and jot down interesting facts or statements in the notebook. After creating a set of quiz questions, they can then challenge the other person in the room to answer them.",The goal is to create a list of at least 5 quiz questions from the newspaper and test the other person’s knowledge.,1 point for each correct answer given to the quiz questions. Bonus 2 points for creativity in forming questions. The person with the most points at the end wins.,"['Newspaper', 'Pen', 'Notebook']",336,few_human4_1.0,0,GPT-4o-mini,3,human_few
gpt-4o-mini-2024-07-18,1,naive,Creative Writing Showdown,"[{'name': 'Pen', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}, {'name': 'Clock', 'quantity': 1}]",Each person will write a short story based on a prompt given by the other person within a time limit.,"Set a timer on the clock for 15 minutes. One person provides a random prompt, and both participants will use the notebook to write their stories simultaneously at different desks.",The objective is to write the most imaginative or entertaining short story in the given time.,"Each story will be read aloud, and both participants will rate each other’s stories on a scale of 1-10 based on creativity, coherence, and humor. The one with the highest total score wins.","['Pen', 'Notebook', 'Clock']",337,few_human4_1.0,1,GPT-4o-mini,3,human_few
gpt-4o-mini-2024-07-18,1,naive,Pillow Toss Target Game,"[{'name': 'Pillow', 'quantity': 2}, {'name': 'Waste paper ball', 'quantity': 1}, {'name': 'Trash can', 'quantity': 1}]",Participants will try to toss the pillow to knock the waste paper ball into the trash can.,Position the trash can a safe distance away from where the participants will stand. Each player takes turns using a pillow to hit the waste paper ball into the trash can from behind a designated line.,The goal is to score points by successfully knocking the waste paper ball into the can using the pillows.,3 points for getting the waste paper ball in on the first attempt. 2 points for getting it in on the second attempt. 1 point for getting it in on the third attempt or later. The player with the highest total points after 5 rounds wins.,"['Pillow', 'Waste paper ball', 'Trash can']",338,few_human4_1.0,2,GPT-4o-mini,3,human_few
gpt-4o-mini-2024-07-18,1,naive,Pen and Paper Storytelling,"[{'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}, {'name': 'Other people', 'quantity': 1}]","Participants collaborate to create a story, taking turns adding sentences to a narrative.","Both participants sit on the sofa or chairs, with the notebook placed on a desk or lap. One person writes the opening sentence, then they alternate turns adding sentences, working together to build a cohesive story.","The goal is to create an engaging story that flows well, incorporating different ideas and styles from both participants.","At the end of the activity, both participants discuss the story and rate it on a scale from 1 to 10 based on creativity, flow, and enjoyment, with a maximum score of 10 points each.","['Notebook', 'Pen', 'Other people']",339,few_human5_1.0,0,GPT-4o-mini,3,human_few
gpt-4o-mini-2024-07-18,1,naive,Bowl Bouncing Challenge,"[{'name': 'Bowl', 'quantity': 4}, {'name': 'Waste paper ball', 'quantity': 1}, {'name': 'Trash can', 'quantity': 1}]",Participants take turns attempting to bounce a waste paper ball into bowls placed at varying distances.,Place the bowls at different distances from a designated throwing line. The trash can can be kept nearby for used or extra paper balls.,"The goal is to score points by bouncing the waste paper ball into the bowls, aiming for the highest point bowl.","Each bowl is assigned a point value (1 for the closest, 4 for the farthest). Participants score points based on which bowls they successfully land the paper ball in during their turns. The player with the highest total score wins.","['Bowl', 'Waste paper ball', 'Trash can']",340,few_human5_1.0,1,GPT-4o-mini,3,human_few
gpt-4o-mini-2024-07-18,1,naive,Potted Plant Observation,"[{'name': 'Potted plants', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}]","Participants observe a potted plant and take detailed notes on its characteristics, appearance, and color.","The potted plant is placed in a well-lit area of the room. Participants can sit nearby with the notebook and pen, observing the plant carefully to note down observations.","The goal is to provide a rich description of the plant, focusing on details like the shape of the leaves, the color of the flowers, and any interesting features.","After the observation period, participants compare their notes. They can rate each other’s descriptions out of 10 based on detail, creativity, and accuracy, with each participant giving a score, leading to a potential maximum of 20 points for each plant description.","['Potted plants', 'Notebook', 'Pen']",341,few_human5_1.0,2,GPT-4o-mini,3,human_few
gpt-4o-mini-2024-07-18,1,naive,Bowling with Waste Paper Balls,"[{'name': 'Waste paper ball', 'quantity': 1}, {'name': 'Bowl', 'quantity': 4}]",Players will use a waste paper ball as a bowling ball to knock down as many bowls as possible.,"Arrange the bowls in a triangular format at one end of the room. The player stands a few feet away, holding the waste paper ball, ready to roll it towards the bowls.",The goal is to knock down as many bowls as possible using the waste paper ball within a limited number of rolls.,"- 1 point for each bowl knocked down.   
- Maximum of 5 rolls per round.  
- Winner is the one with the most points after all rolls.","['Waste paper ball', 'Bowl']",342,few_human6_1.0,0,GPT-4o-mini,2,human_few
gpt-4o-mini-2024-07-18,1,naive,Book Cover Art Contest,"[{'name': 'Book', 'quantity': 5}, {'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}]",Create an imaginative cover design for a book chosen from the collection.,"Select a book from the collection. Using the notebook and pen, participants will draw their version of the book cover on the first page of the notebook.",The objective is to design a creative and original cover for the selected book.,"- Judges (anyone present) rate the art on creativity, originality, and presentation using a scale from 1 to 10.  
- The highest combined score wins.","['Book', 'Notebook', 'Pen']",343,few_human6_1.0,1,GPT-4o-mini,3,human_few
gpt-4o-mini-2024-07-18,1,naive,Time Management Challenge,"[{'name': 'Clock', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}]","Participants must create a daily schedule for themselves using only one page in the notebook, trying to incorporate as many activities from their typical day as possible.","Using the clock to manage time, each participant has a set time limit (e.g., 10 minutes) to create their schedule. The schedules are made by jotting down all the activities they engage in during the day, grouped by hour.",The goal is to see how comprehensive and realistic the generated schedule can be.,"- Scoring is based on the number of activities included in the schedule:  
  - 1 point for each relevant activity included.  
  - Bonus points (up to 5) for creativity and uniqueness of planned activities.  
- Total points determine the winner after all participants have presented their schedules.","['Clock', 'Notebook', 'Pen']",344,few_human6_1.0,2,GPT-4o-mini,3,human_few
gpt-4o-mini-2024-07-18,1,naive,Book Cover Design Challenge,"[{'name': 'Book', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}]",Participants will design a new cover for a chosen book using a pen and notebook. Each person will illustrate their creative interpretation of the book's theme.,"First, select one book from the shelf. Each player sits at a desk with a notebook and a pen. They have 15 minutes to brainstorm ideas and sketch their book cover design in the notebook.",The goal is to create a unique and creative book cover that reflects the book's content or theme.,"Each participant will present their design to the other person, who will score based on creativity (1-5 points), relevance to the book (1-5 points), and presentation (1-5 points). The player with the highest total score (out of 15) wins.","['Book', 'Pen', 'Notebook']",345,few_human7_1.0,0,GPT-4o-mini,3,human_few
gpt-4o-mini-2024-07-18,1,naive,News Quiz Challenge,"[{'name': 'Newspaper', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}]","Participants will quiz each other on current events reported in the newspaper. One person will create questions based on the newspaper, while the other attempts to answer them.",One person reads through the newspaper and makes a list of five questions based on its articles in their notebook. The other person gets ready to answer while sitting at a desk with a notebook and pen to write down their answers.,The objective is to answer as many questions correctly as possible to demonstrate knowledge of current events.,"Each correct answer scores 2 points. At the end of the quiz, the total points are counted. If a player achieves 8 points or more, they are considered a 'News Master.' (Bonus 2 points for each knowledge-deepening follow-up question answered correctly.)","['Newspaper', 'Pen', 'Notebook']",346,few_human7_1.0,1,GPT-4o-mini,3,human_few
